AIRLINE19423,AIRLINE19423,"Key Air","","KWY","United States",0
AIRLINE11949,AIRLINE11949,"Norlandair","","FNA","Iceland",1
AIRLINE11948,AIRLINE11948,"Viking Hellas","VQ","VKH","Greece",1
AIRLINE11947,AIRLINE11947,"Athens Airways","ZF",null,"Greece",1
AIRLINE4409,AIRLINE4409,"Samgau","","SGU","Kazakhstan",0
AIRLINE4408,AIRLINE4408,"Skygate","","SGT","Netherlands",0
AIRLINE4407,AIRLINE4407,"Saskatchewan Government Executive Air Service","","SGS","Canada",0
AIRLINE4406,AIRLINE4406,"Sagolair Transportes Ejecutivos","","SGP","Spain",0
AIRLINE11943,AIRLINE11943,"Turkuaz Airlines","","TRK","Turkey",1
AIRLINE4405,AIRLINE4405,"Siam GA","","SGN","Thailand",0
AIRLINE4404,AIRLINE4404,"Sky Aircraft Service","","SGM","Netherlands",0
AIRLINE4403,AIRLINE4403,"Skyward Aviation","","SGK","Canada",0
AIRLINE2229,AIRLINE2229,"Euro-Asia Air International","","KZE","Kazakhstan",0
AIRLINE4402,AIRLINE4402,"Servicios Aereos Agricolas","","SGI","Chile",0
AIRLINE2228,AIRLINE2228,"Euro-Asia Air","","EAK","Kazakhstan",0
AIRLINE4401,AIRLINE4401,"Servisair","","SGH","United Kingdom",0
AIRLINE2227,AIRLINE2227,"Euro Sun","","ESN","Turkey",0
AIRLINE4400,AIRLINE4400,"STAC Swiss Government Flights","","SGF","Switzerland",0
AIRLINE2226,AIRLINE2226,"Euro Exec Express","RZ","","Sweden",1
AIRLINE2225,AIRLINE2225,"Euro Continental AIE","","ECN","Spain",0
AIRLINE2224,AIRLINE2224,"Euraviation","","EVN","Italy",0
AIRLINE2223,AIRLINE2223,"Etram Air Wing","","ETM","Angola",0
AIRLINE2222,AIRLINE2222,"Etihad Airways","EY","ETD","United Arab Emirates",1
AIRLINE2221,AIRLINE2221,"Eti 2000","","MJM","Italy",0
AIRLINE2220,AIRLINE2220,"Ethiopian Airlines","ET","ETH","Ethiopia",1
AIRLINE899,AIRLINE899,"Aero Business Charter","","GBJ","Germany",0
AIRLINE898,AIRLINE898,"Aerogaucho","","GAU","Uruguay",0
AIRLINE897,AIRLINE897,"Air Philippines","2P","GAP","Philippines",1
AIRLINE896,AIRLINE896,"Air Iceland","NY","FXI","Iceland",1
AIRLINE895,AIRLINE895,"ABC Bedarsflug","","FTY","Austria",0
AIRLINE894,AIRLINE894,"Air Affaires Tchad","","FTC","Chad",0
AIRLINE893,AIRLINE893,"Aereos Limited","","FST","United Kingdom",0
AIRLINE892,AIRLINE892,"Aerofreight Airlines","","FRT","Russia",0
AIRLINE2219,AIRLINE2219,"Estrellas Del Aire","","ETA","Mexico",0
AIRLINE891,AIRLINE891,"Afrique Chart'air","","FRQ","Cameroon",0
AIRLINE2218,AIRLINE2218,"Estonian Air","OV","ELL","Estonia",1
AIRLINE890,AIRLINE890,"Afrika Aviation Handlers","","FRK","Kenya",0
AIRLINE2217,AIRLINE2217,"Estafeta Carga Aerea","E7","ESF","Mexico",0
AIRLINE2216,AIRLINE2216,"Esso Resources Canada","","ERC","Canada",0
AIRLINE2215,AIRLINE2215,"Espace Aviation Services","","EPC","Democratic Republic of the Congo",0
AIRLINE2214,AIRLINE2214,"Escuela De Pilotos Are Aviacion","","CTV","Spain",0
AIRLINE2213,AIRLINE2213,"Eritrean Airlines","B8","ERT","Eritrea",1
AIRLINE2212,AIRLINE2212,"Erie Airways","","ERE","United States",0
AIRLINE2211,AIRLINE2211,"Erfoto","","ERF","Portugal",0
AIRLINE2210,AIRLINE2210,"Eram Air","","IRY","Iran",0
AIRLINE889,AIRLINE889,"Afrijet Airlines","","FRJ","Nigeria",0
AIRLINE888,AIRLINE888,"African Company Airlines","","FPY","Democratic Republic of the Congo",0
AIRLINE887,AIRLINE887,"Ford Motor Company","","FRD","United States",0
AIRLINE886,AIRLINE886,"Aero Fenix","","FNX","France",0
AIRLINE885,AIRLINE885,"Aeroflota Del Noroeste","","FNO","Spain",0
AIRLINE11922,AIRLINE11922,"Worldways","WG","WGC","Canada",0
AIRLINE884,AIRLINE884,"Avio Nord","","FNM","Italy",0
AIRLINE883,AIRLINE883,"Air Fret De Mauritanie","","FMT","Mauritania",0
AIRLINE882,AIRLINE882,"Air Florida","QH","FLZ","United States",1
AIRLINE2209,AIRLINE2209,"Era Helicopters","","ERH","United States",0
AIRLINE881,AIRLINE881,"Atlantic Airways","RC","FLI","Faroe Islands",1
AIRLINE2208,AIRLINE2208,"Equatorial Airlines","","EQT","Equatorial Guinea",0
AIRLINE880,AIRLINE880,"Air Falcon","","FLD","Pakistan",0
AIRLINE2207,AIRLINE2207,"Equatair Air Services (Zambia)","","EQZ","Zambia",0
AIRLINE2206,AIRLINE2206,"Equaflight Service","","EKA","Republic of the Congo",0
AIRLINE2205,AIRLINE2205,"Eos Airlines","E0","ESS","United States",0
AIRLINE2204,AIRLINE2204,"Enterprise World Airways","","EWS","Democratic Republic of the Congo",0
AIRLINE2203,AIRLINE2203,"Entergy Services","","ENS","United States",0
AIRLINE2202,AIRLINE2202,"Ensenada Vuelos Especiales","","ESE","Mexico",0
AIRLINE2201,AIRLINE2201,"Enrique Gleisner Vivanco","","EGV","Chile",0
AIRLINE2200,AIRLINE2200,"Enkor JSC","G8","ENK","Russia]]",0
AIRLINE879,AIRLINE879,"Air Pacific","FJ","FJI","Fiji",1
AIRLINE878,AIRLINE878,"Airfix Aviation","","FIX","Finland",1
AIRLINE877,AIRLINE877,"Aerodata Flight Inspection","","FII","Germany",0
AIRLINE876,AIRLINE876,"Air Finland","OF","FIF","Finland",1
AIRLINE875,AIRLINE875,"Aerosafin","","FIC","Mexico",0
AIRLINE874,AIRLINE874,"Aero Freight","","FGT","Mexico",0
AIRLINE873,AIRLINE873,"African Medical and Research Foundation","","FDS","Kenya",0
AIRLINE872,AIRLINE872,"African Airlines","","FDA","Mali",0
AIRLINE871,AIRLINE871,"Alfa 4","","FCU","Mexico",0
AIRLINE870,AIRLINE870,"Aerofrisco","","FCO","Mexico",0
AIRLINE869,AIRLINE869,"Air Carriers","","FCI","United States",0
AIRLINE868,AIRLINE868,"Aviation Data Systems","","FBW","United States",0
AIRLINE867,AIRLINE867,"AF-Air International","","FAN","Angola",0
AIRLINE866,AIRLINE866,"Air Fiji","PC","FAJ","Fiji",0
AIRLINE865,AIRLINE865,"Argentine Air Force","","FAG","Argentina",0
AIRLINE864,AIRLINE864,"Atlantic Helicopters","","FAC","Denmark",0
AIRLINE863,AIRLINE863,"Air Exchange","","EXG","United States",0
AIRLINE862,AIRLINE862,"Aeronautical Academy of Europe","","EVR","Portugal",0
AIRLINE861,AIRLINE861,"Air Evex","","EVE","Germany",0
AIRLINE860,AIRLINE860,"Air Atlanta Europe","","EUK","United Kingdom",0
AIRLINE3999,AIRLINE3999,"Polish Navy","","PNY","Poland",0
AIRLINE3998,AIRLINE3998,"Polish Air Force","","PLF","Poland",0
AIRLINE3997,AIRLINE3997,"Police Aviation Services","","PLC","United Kingdom",0
AIRLINE3996,AIRLINE3996,"Police Aux Frontiers","","POF","France",0
AIRLINE3995,AIRLINE3995,"Polet","","POT","Russia",1
AIRLINE3994,AIRLINE3994,"Polestar Aviation","","PSR","United Kingdom",0
AIRLINE3993,AIRLINE3993,"Polar Airlines de Mexico","","PMO","Mexico",0
AIRLINE3992,AIRLINE3992,"Polar Air Cargo","PO","PAC","United States",0
AIRLINE3991,AIRLINE3991,"Points of Call Airlines","","PTS","Canada",0
AIRLINE3990,AIRLINE3990,"Pointair Burkina","","PAW","Burkina Faso",0
AIRLINE859,AIRLINE859,"Aero Siete","","ETE","Mexico",0
AIRLINE858,AIRLINE858,"ATTICO","","ETC","Sudan",0
AIRLINE857,AIRLINE857,"Aeronautica Le Esperanza","","ESZ","Mexico",0
AIRLINE856,AIRLINE856,"Aerolineas Ejecutivas Del Sureste","","ESU","Mexico",0
AIRLINE855,AIRLINE855,"Avitat","","ESO","United Kingdom",0
AIRLINE854,AIRLINE854,"Aerosaba","","ESB","Mexico",0
AIRLINE853,AIRLINE853,"Aeromaan","","ERM","Mexico",0
AIRLINE852,AIRLINE852,"Aerosec","","ERK","Chile",0
AIRLINE851,AIRLINE851,"Aero Servicios Regiomontanos","","ERI","Mexico",0
AIRLINE850,AIRLINE850,"Avianergo","","ERG","Russia",0
AIRLINE3989,AIRLINE3989,"Point Airlines","","RMI","Nigeria",0
AIRLINE9287,AIRLINE9287,"BAE Systems Flight Training","","BAZ","Australia",0
AIRLINE3988,AIRLINE3988,"Point Afrique Niger","","PAZ","Niger",0
AIRLINE9286,AIRLINE9286,"Hellenic Star Airways","","HST","Greece",0
AIRLINE3987,AIRLINE3987,"Podilia-Avia","","PDA","Ukraine",0
AIRLINE3986,AIRLINE3986,"Pocono Air Lines","","POC","United States",0
AIRLINE3985,AIRLINE3985,"Plymouth School of Flying","","PSF","United Kingdom",0
AIRLINE3984,AIRLINE3984,"Ploizeihubschrauberstaffel Hamburg","","LIB","Germany",0
AIRLINE3983,AIRLINE3983,"Players Air","","PYZ","United States",0
AIRLINE3982,AIRLINE3982,"Planet Airways","","PLZ","United States",0
AIRLINE3981,AIRLINE3981,"Planemaster Services","","PMS","United States",0
AIRLINE3980,AIRLINE3980,"Planar","","PLN","Angola",0
AIRLINE849,AIRLINE849,"Air S","KY","EQL","Air S",0
AIRLINE848,AIRLINE848,"Aero Empresarial","","EPE","Mexico",0
AIRLINE847,AIRLINE847,"Epps Air Service","","EPS","United States",0
AIRLINE846,AIRLINE846,"Aero Transportes Empresariales","","EPL","Mexico",0
AIRLINE845,AIRLINE845,"Aero Ermes","","EOM","Mexico",0
AIRLINE844,AIRLINE844,"Airailes","","EOL","France",0
AIRLINE843,AIRLINE843,"Aeronaves Del Noroeste","","ENW","Spain",0
AIRLINE842,AIRLINE842,"Shenzhen Donghai Airlines","","EPA","China",0
AIRLINE841,AIRLINE841,"Eliossola","","EOS","Italy",0
AIRLINE840,AIRLINE840,"Arrendoora y Transportadora Aerea","","END","Mexico",0
AIRLINE3979,AIRLINE3979,"Pirinair Express","","PRN","Spain",0
AIRLINE3978,AIRLINE3978,"Pioneers Limited","","PER","Pakistan",0
AIRLINE3977,AIRLINE3977,"Pioneer Airlines","","PIO","United States",0
AIRLINE3976,AIRLINE3976,"Pinnacle Airlines","9E","FLG","United States",1
AIRLINE3975,AIRLINE3975,"Pinnacle Air Group","","PCL","United States",0
AIRLINE3974,AIRLINE3974,"Pinframat","","PIM","Angola",0
AIRLINE3973,AIRLINE3973,"Pineapple Air","","PNP","Bahamas",0
AIRLINE1799,AIRLINE1799,"Civil Air Patrol South Carolina Wing","","BKR","United States",0
AIRLINE3972,AIRLINE3972,"Pimichikamac Air","","MKS","Canada",0
AIRLINE1798,AIRLINE1798,"Civair Airways","","CIW","South Africa",0
AIRLINE3971,AIRLINE3971,"Pilatus PC-12 Center De Mexico","","PLU","Mexico",0
AIRLINE1797,AIRLINE1797,"Citylink Airlines","","HSR","United States",0
AIRLINE3970,AIRLINE3970,"Pilatus Flugzeugwerke","","PCH","Switzerland",0
AIRLINE1796,AIRLINE1796,"Cityline Hungary","","CNB","Hungary",0
AIRLINE1795,AIRLINE1795,"BA CityFlyer","CJ","CFE","United Kingdom",1
AIRLINE1794,AIRLINE1794,"Cityfly","","CII","Italy",0
AIRLINE1793,AIRLINE1793,"Cityair (Chester) Limited","","CAQ","United Kingdom",0
AIRLINE1792,AIRLINE1792,"CityJet","WX","BCY","Ireland",1
AIRLINE1791,AIRLINE1791,"City of Bangor","","XBG","United States",0
AIRLINE1790,AIRLINE1790,"City Connexion Airlines","G3","CIX","Burundi",1
AIRLINE839,AIRLINE839,"Alpi Eagles","E8","ELG","Italy",0
AIRLINE838,AIRLINE838,"Aeroservicios Ejecutivos Corporativos","","EJP","Mexico",0
AIRLINE837,AIRLINE837,"Aer Lingus","EI","EIN","Ireland",1
AIRLINE836,AIRLINE836,"Air Mana","","EFC","France",0
AIRLINE835,AIRLINE835,"Air Este","","EET","Spain",0
AIRLINE834,AIRLINE834,"Aerolineas Nacionales Del Ecuador","","EDA","Ecuador",0
AIRLINE833,AIRLINE833,"Aerolineas Comerciales","","ECM","Mexico",0
AIRLINE832,AIRLINE832,"Aeronautica Castellana","","ECL","Spain",0
AIRLINE831,AIRLINE831,"Aero Ejecutivos RCG","","ECG","Mexico",0
AIRLINE830,AIRLINE830,"Air City","4F","ECE","Germany",0
AIRLINE3969,AIRLINE3969,"Piedmont Airlines (1948-1989)","PI","PDT","United States",1
AIRLINE3968,AIRLINE3968,"Phuket Air","9R","VAP","Thailand",0
AIRLINE3967,AIRLINE3967,"Phoenix Flight Operations","","XPX","United States",0
AIRLINE3966,AIRLINE3966,"Phoenix Aviation","","PHG","Kyrgyzstan",0
AIRLINE3965,AIRLINE3965,"Phoenix Avia","","PHY","Armenia",0
AIRLINE3964,AIRLINE3964,"Phoenix Airways","HP","","Switzerland",0
AIRLINE3963,AIRLINE3963,"Phoenix Airline Services","","WDY","United States",0
AIRLINE1789,AIRLINE1789,"City Airline","CF","SDR","Sweden",1
AIRLINE3962,AIRLINE3962,"Phoenix Air Transport","","PPG","United States",0
AIRLINE1788,AIRLINE1788,"Citic General Aviation","","HZX","China",0
AIRLINE3961,AIRLINE3961,"Phoenix Air Service","","PAM","Germany",0
AIRLINE1787,AIRLINE1787,"Citibank","","XCX","United States",0
AIRLINE3960,AIRLINE3960,"Phoenix Air Lines","","PHN","Brazil",0
AIRLINE1786,AIRLINE1786,"Citationshares","","FIV","United States",0
AIRLINE1785,AIRLINE1785,"Cirrus Middle East","","JTI","Lebanon",0
AIRLINE1784,AIRLINE1784,"Cirrus Airlines","C9","RUS","Germany",1
AIRLINE1783,AIRLINE1783,"Cirrus Air","","NTS","United States",0
AIRLINE1782,AIRLINE1782,"Cirrus","","RRU","Chile",0
AIRLINE1781,AIRLINE1781,"Cimber Air","QI","CIM","Denmark",1
AIRLINE1780,AIRLINE1780,"Cielos Airlines","A2","CIU","Peru",0
AIRLINE829,AIRLINE829,"Aero Ejecutivo De Baja California","","EBC","Mexico",0
AIRLINE828,AIRLINE828,"Aero Airlines","EE","EAY","Estonia",0
AIRLINE827,AIRLINE827,"Air Transport","","EAT","Slovakia",0
AIRLINE826,AIRLINE826,"Aero-Pyrenees","","EAP","France",0
AIRLINE825,AIRLINE825,"Aeroservicios Ecuatorianos","","EAE","Ecuador",0
AIRLINE824,AIRLINE824,"Aero Dynamics","","DYN","United States",0
AIRLINE823,AIRLINE823,"Aero Davinci International","","DVI","Mexico",0
AIRLINE16798,AIRLINE16798,"T.A.T","IJ",null,"France",0
AIRLINE822,AIRLINE822,"Aex Air","","DST","United States",0
AIRLINE821,AIRLINE821,"Aero Algarve","","DSK","Portugal",0
AIRLINE16796,AIRLINE16796,"I-Fly","H5","RSY","Russia",1
AIRLINE820,AIRLINE820,"Addis Air Cargo Services","","DSC","Ethiopia",0
AIRLINE3959,AIRLINE3959,"Phoenix Air Group","","PHA","United States",0
AIRLINE3958,AIRLINE3958,"Phoebus Apolloa Zambia","","KZM","Zambia",0
AIRLINE16794,AIRLINE16794,"Carpatair Flight Training","","SMW","Romania",1
AIRLINE3957,AIRLINE3957,"Phoebus Apollo Aviation","","PHB","South Africa",0
AIRLINE3956,AIRLINE3956,"Phillips Michigan City Flying Service","","PHL","United States",0
AIRLINE3955,AIRLINE3955,"Phillips Alaska","","PDD","United States",0
AIRLINE3954,AIRLINE3954,"Phillips Air","","BCH","United States",0
AIRLINE3953,AIRLINE3953,"Philips Aviation Services","","PHI","Netherlands",0
AIRLINE1779,AIRLINE1779,"Church Aircraft","","CHU","United States",0
AIRLINE3952,AIRLINE3952,"Philippine Airlines","PR","PAL","Philippines",1
AIRLINE1778,AIRLINE1778,"Chrome Air Services","","CHO","United States",0
AIRLINE3951,AIRLINE3951,"Phetchabun Airline","","PMY","Thailand",0
AIRLINE1777,AIRLINE1777,"Christophorus Flugrettungsverein","","OEC","Austria",0
AIRLINE3950,AIRLINE3950,"Phenix Aviation","","PHV","France",0
AIRLINE1776,AIRLINE1776,"Christman Air System","","CAS","United States",0
AIRLINE1775,AIRLINE1775,"Chitaavia","X7","CHF","Russia",0
AIRLINE1774,AIRLINE1774,"Chippewa Air Commuter","","CPW","United States",0
AIRLINE1773,AIRLINE1773,"Chipola Aviation","","CEP","United States",0
AIRLINE1772,AIRLINE1772,"Chinguetti Airlines","","CGU","Mauritania",0
AIRLINE1771,AIRLINE1771,"Yunnan Airlines","3Q","CYH","China",1
AIRLINE1770,AIRLINE1770,"China Xinhua Airlines","XO","CXH","China",0
AIRLINE819,AIRLINE819,"Aeronaves Del Noreste","","DRO","Mexico",0
AIRLINE818,AIRLINE818,"Airways Flight Training","","DRM","United Kingdom",0
AIRLINE817,AIRLINE817,"Air Madrid","NM","DRD","Spain",1
AIRLINE816,AIRLINE816,"Aeroflot-Don","D9","DNV","Russia",1
AIRLINE815,AIRLINE815,"Aerodynamics Incorporated","","DNJ","United States",0
AIRLINE814,AIRLINE814,"Aeroynamics Malaga","","DNC","Spain",0
AIRLINE813,AIRLINE813,"Aerodespachos De El Salvador","","DNA","El Salvador",0
AIRLINE812,AIRLINE812,"Aerotaxis Dosmil","","DML","Mexico",0
AIRLINE811,AIRLINE811,"Aeroservicios Dinamicos","","DMI","Mexico",0
AIRLINE810,AIRLINE810,"Aerodinamica de Monterrey","","DMC","Mexico",0
AIRLINE3949,AIRLINE3949,"Petty Transport","","PTY","United States",0
AIRLINE3948,AIRLINE3948,"Petropavlovsk-Kamchatsk Air Enterprise","","PTK","Russia",0
AIRLINE3947,AIRLINE3947,"Petroleum Helicopters de Colombia","","PHC","Colombia",0
AIRLINE3946,AIRLINE3946,"Petroleum Helicopters","","PHM","United States",0
AIRLINE3945,AIRLINE3945,"Petroleos Mexicanos","","PMX","Mexico",0
AIRLINE3944,AIRLINE3944,"Peruvian Navy","","INP","Peru",0
AIRLINE3943,AIRLINE3943,"Peruvian Air Force","","FPR","Peru",0
AIRLINE1769,AIRLINE1769,"China United Airlines","HR","CUA","China",1
AIRLINE3942,AIRLINE3942,"Personas Y Pasquetes Por Air","","PPQ","Mexico",0
AIRLINE1768,AIRLINE1768,"China Southwest Airlines","","CXN","China",0
AIRLINE3941,AIRLINE3941,"Perm Airlines","P9","PGP","Russia",0
AIRLINE1767,AIRLINE1767,"China Southern Airlines","CZ","CSN","China",1
AIRLINE3940,AIRLINE3940,"Perimeter Aviation","","PAG","Canada",0
AIRLINE1766,AIRLINE1766,"China Postal Airlines","8Y","CYZ","China",0
AIRLINE1765,AIRLINE1765,"China Ocean Helicopter Corporation","","CHC","China",0
AIRLINE1764,AIRLINE1764,"China Northwest Airlines","WH","CNW","China",0
AIRLINE1763,AIRLINE1763,"China Northern Airlines","CJ","CBF","China",0
AIRLINE1762,AIRLINE1762,"China National Aviation Corporation","","CAG","China",0
AIRLINE1761,AIRLINE1761,"China General Aviation Corporation","","CTH","China",0
AIRLINE1760,AIRLINE1760,"China Flying Dragon Aviation","","CFA","China",0
AIRLINE18959,AIRLINE18959,"Bingo Airways","","BGY","Poland",1
AIRLINE809,AIRLINE809,"Aerolineas Del Sur","","DLU","Chile",0
AIRLINE808,AIRLINE808,"Aero Modelo","","DLS","Mexico",0
AIRLINE807,AIRLINE807,"Air Dolomiti","EN","DLA","Italy",1
AIRLINE806,AIRLINE806,"Air Djibouti","","DJU","Djibouti",0
AIRLINE805,AIRLINE805,"Antinea Airlines","HO","DJA","Algeria",0
AIRLINE804,AIRLINE804,"Aerodin","","DIN","Mexico",0
AIRLINE18952,AIRLINE18952,"Flybe Finland Oy","","FCM","Finland",1
AIRLINE803,AIRLINE803,"Aeromedica","","DIC","Mexico",0
AIRLINE802,AIRLINE802,"Archer Aviation","","DHM","United Kingdom",0
AIRLINE9239,AIRLINE9239,"Red Wings","WZ","RWZ","Russia",1
AIRLINE801,AIRLINE801,"Astar Air Cargo","ER","DHL","United States",0
AIRLINE800,AIRLINE800,"Adam Air","KI","DHI","Indonesia",1
AIRLINE3939,AIRLINE3939,"Perforadora Central","","PCC","Mexico",0
AIRLINE3938,AIRLINE3938,"Peran","","CVT","Kazakhstan",0
AIRLINE3937,AIRLINE3937,"Penya De L'Aire","","PCA","Spain",0
AIRLINE3936,AIRLINE3936,"Peninter Aerea","","PNE","Mexico",0
AIRLINE3935,AIRLINE3935,"Peninsula Airways","KS","PEN","United States",1
AIRLINE3934,AIRLINE3934,"Pen-Avia","","PDY","United Kingdom",0
AIRLINE3933,AIRLINE3933,"Pem-Air","","PEM","Canada",0
AIRLINE1759,AIRLINE1759,"China Express Airlines","","HXA","China",0
AIRLINE3932,AIRLINE3932,"Pelita Air Service","","PAS","Indonesia",0
AIRLINE1758,AIRLINE1758,"China Eastern Airlines","MU","CES","China",1
AIRLINE3931,AIRLINE3931,"Pelican Express","","PEX","United States",0
AIRLINE1757,AIRLINE1757,"China Cargo Airlines","CK","CKK","China",0
AIRLINE3930,AIRLINE3930,"Pelican Air Services","","PDF","South Africa",0
AIRLINE1756,AIRLINE1756,"China Airlines","CI","CAL","Taiwan",1
AIRLINE1755,AIRLINE1755,"Chim-Nir Aviation","","ETN","Israel",0
AIRLINE1754,AIRLINE1754,"Chilliwack Aviation","","CAD","Canada",0
AIRLINE1753,AIRLINE1753,"Chilcotin Caribou Aviation","","DES","Canada",0
AIRLINE1752,AIRLINE1752,"Chilchota Taxi Aereo","","CCH","Mexico",0
AIRLINE1751,AIRLINE1751,"Chief Rat Flight Services","","RAT","South Africa",0
AIRLINE1750,AIRLINE1750,"Chicago Express","C8","WDY","United States",0
AIRLINE18946,AIRLINE18946,"VivaColombia","5Z","VVC","Colombia",1
AIRLINE18944,AIRLINE18944,"Insel Air (7I/INC) (Priv)","7I",null,"Netherlands Antilles",1
AIRLINE3929,AIRLINE3929,"Pegasus Helicopters","","HAK","Norway",0
AIRLINE3928,AIRLINE3928,"Pegasus Hava Tasimaciligi","1I","","Turkey",0
AIRLINE3927,AIRLINE3927,"Pegasus Aviation","","PEV","Greece",0
AIRLINE9225,AIRLINE9225,"NordWind Airlines","","NWS","Russia",0
AIRLINE3926,AIRLINE3926,"Pegasus Airlines","PC","PGT","Turkey",1
AIRLINE3925,AIRLINE3925,"Pecotox Air","","PXA","Moldova",0
AIRLINE3924,AIRLINE3924,"Peau Vava%Gʻ%@u","","PVU","Tonga",0
AIRLINE16760,AIRLINE16760,"Pim Air","","PHJ","Netherlands",0
AIRLINE3923,AIRLINE3923,"Pearl Airways","HP","HPA","Haiti",0
AIRLINE1749,AIRLINE1749,"Chicago Air","","CGO","United States",0
AIRLINE3922,AIRLINE3922,"Pearl Air Services","","PBY","Uganda",0
AIRLINE1748,AIRLINE1748,"Cheyenne Airways","","CYA","United States",0
AIRLINE3921,AIRLINE3921,"Pearl Air","","PRL","Pakistan",0
AIRLINE1747,AIRLINE1747,"Chevron U.S.A","","CVR","United States",0
AIRLINE3920,AIRLINE3920,"Peach Air","","KGC","United Kingdom",0
AIRLINE1746,AIRLINE1746,"Chesapeake Air Service","","CAB","United States",0
AIRLINE1745,AIRLINE1745,"Cherry Air","","CCY","United States",0
AIRLINE1744,AIRLINE1744,"Cherokee Express","","CBM","United States",0
AIRLINE1743,AIRLINE1743,"Chernomor-Avia","","CMK","Russia",0
AIRLINE1742,AIRLINE1742,"Cherline","","CHZ","Russia",0
AIRLINE1741,AIRLINE1741,"Chemech Aviation","","CHM","Pakistan",0
AIRLINE1740,AIRLINE1740,"Cheboksary Airenterprise JSC","","CBB","Russia",0
AIRLINE18930,AIRLINE18930,"Maryland Air","M1","M1F","United States",1
AIRLINE3919,AIRLINE3919,"Payam Air","","IRP","Iran",0
AIRLINE3918,AIRLINE3918,"Pawan Hans","","PHE","India",0
AIRLINE3917,AIRLINE3917,"Patterson Aviation Company","","ETL","United States",0
AIRLINE16753,AIRLINE16753,"Canadian World","10","CNN","Canada",0
AIRLINE3916,AIRLINE3916,"Patriot Aviation Limited","","BYT","United Kingdom",0
AIRLINE3915,AIRLINE3915,"Patria Cargas Aereas","","PTC","Argentina",0
AIRLINE3914,AIRLINE3914,"Passaredo Transportes Aereos","","PTB","Brazil",1
AIRLINE3913,AIRLINE3913,"Pascan Aviation","","PSC","Canada",0
AIRLINE1739,AIRLINE1739,"Chautauqua Airlines","RP","CHQ","United States",1
AIRLINE3912,AIRLINE3912,"Parsons Airways Northern","","FAP","Canada",0
AIRLINE1738,AIRLINE1738,"Chartright Air","","HRT","Canada",0
AIRLINE3911,AIRLINE3911,"Parsa","","PST","Panama",0
AIRLINE1737,AIRLINE1737,"Charter Air","","CHW","Austria",1
AIRLINE3910,AIRLINE3910,"Pars Aviation Service","","PRA","Iran",0
AIRLINE1736,AIRLINE1736,"Charlotte Air National Guard","","CGD","United States",0
AIRLINE1735,AIRLINE1735,"Charlie Hammonds Flying Service","","HMD","United States",0
AIRLINE1734,AIRLINE1734,"Charlan Air Charter","","CAH","South Africa",0
AIRLINE1733,AIRLINE1733,"Chari Aviation Services","S8","CSU","Chad",0
AIRLINE1732,AIRLINE1732,"Chaparral Airlines","","CPL","United States",0
AIRLINE1731,AIRLINE1731,"Chantilly Air","","WML","United States",0
AIRLINE1730,AIRLINE1730,"Channel Island Aviation","","CHN","United States",0
AIRLINE3909,AIRLINE3909,"Pariz Air","","IRE","Iran",0
AIRLINE3908,AIRLINE3908,"Parcel Express","","APE","United States",0
AIRLINE3907,AIRLINE3907,"Paramount Airways","I7","PMW","India",1
AIRLINE3906,AIRLINE3906,"Paramount Airlines","","PRR","Sierra Leone",0
AIRLINE3905,AIRLINE3905,"Paragon Global Flight Support","","PGF","United Kingdom",0
AIRLINE3904,AIRLINE3904,"Paragon Air Express","","PGX","United States",0
AIRLINE3903,AIRLINE3903,"Paradise Island Airways","","PDI","United States",0
AIRLINE1729,AIRLINE1729,"Changan Airlines","2Z","CGN","China",0
AIRLINE3902,AIRLINE3902,"Paradise Airways","","PAI","United States",0
AIRLINE1728,AIRLINE1728,"Chanchangi Airlines","","NCH","Nigeria",0
AIRLINE3901,AIRLINE3901,"Papair Terminal","","HMP","Haiti",0
AIRLINE1727,AIRLINE1727,"Champion Air","MG","CCP","United States",0
AIRLINE3900,AIRLINE3900,"Pantanal Linhas Aéreas","P8","PTN","Brazil",0
AIRLINE1726,AIRLINE1726,"Champagne Airlines","","CPH","France",0
AIRLINE1725,AIRLINE1725,"AC Challenge Aero","","CHG","Ukraine",0
AIRLINE1724,AIRLINE1724,"Challenge International Airlines","","OFF","United States",0
AIRLINE1723,AIRLINE1723,"Challenge Aviation","","CHS","Australia",0
AIRLINE1722,AIRLINE1722,"Challenge Air Transport","","CLS","Germany",0
AIRLINE1721,AIRLINE1721,"Chalk's Ocean Airways","OP","CHK","United States",0
AIRLINE1720,AIRLINE1720,"Chalair Aviation","","CLG","France",0
AIRLINE16738,AIRLINE16738,"NEPC Airlines","D5",null,"India",0
AIRLINE16735,AIRLINE16735,"Hankook Air US","H1","HA1","United States",1
AIRLINE1719,AIRLINE1719,"Chabahar Airlines","","IRU","Iran",0
AIRLINE1718,AIRLINE1718,"Cetraca Aviation Service","","CER","Democratic Republic of the Congo",0
AIRLINE1717,AIRLINE1717,"Certified Air Dispatch","","XAD","United States",0
AIRLINE1716,AIRLINE1716,"Century Aviation International","","HAI","Canada",0
AIRLINE1715,AIRLINE1715,"Century Aviation","","URY","Mexico",0
AIRLINE1714,AIRLINE1714,"Centurion Air Cargo","WE","CWC","United States",0
AIRLINE1713,AIRLINE1713,"Centro de Formacion Aeronautica de Canarias","","ACF","Spain",0
